area_id,area_name,b17001c001,b17001c001_moe,b17001c002,b17001c002_moe,b17001c003,b17001c003_moe,b17001c004,b17001c004_moe,b17001c005,b17001c005_moe,b17001c006,b17001c006_moe,b17001c007,b17001c007_moe,b17001c008,b17001c008_moe,b17001c009,b17001c009_moe,b17001c010,b17001c010_moe,b17001c011,b17001c011_moe,b17001c012,b17001c012_moe,b17001c013,b17001c013_moe,b17001c014,b17001c014_moe,b17001c015,b17001c015_moe,b17001c016,b17001c016_moe,b17001c017,b17001c017_moe,b17001c018,b17001c018_moe,b17001c019,b17001c019_moe,b17001c020,b17001c020_moe,b17001c021,b17001c021_moe,b17001c022,b17001c022_moe,b17001c023,b17001c023_moe,b17001c024,b17001c024_moe,b17001c025,b17001c025_moe,b17001c026,b17001c026_moe,b17001c027,b17001c027_moe,b17001c028,b17001c028_moe,b17001c029,b17001c029_moe,b17001c030,b17001c030_moe,b17001c031,b17001c031_moe,b17001c032,b17001c032_moe,b17001c033,b17001c033_moe,b17001c034,b17001c034_moe,b17001c035,b17001c035_moe,b17001c036,b17001c036_moe,b17001c037,b17001c037_moe,b17001c038,b17001c038_moe,b17001c039,b17001c039_moe,b17001c040,b17001c040_moe,b17001c041,b17001c041_moe,b17001c042,b17001c042_moe,b17001c043,b17001c043_moe,b17001c044,b17001c044_moe,b17001c045,b17001c045_moe,b17001c046,b17001c046_moe,b17001c047,b17001c047_moe,b17001c048,b17001c048_moe,b17001c049,b17001c049_moe,b17001c050,b17001c050_moe,b17001c051,b17001c051_moe,b17001c052,b17001c052_moe,b17001c053,b17001c053_moe,b17001c054,b17001c054_moe,b17001c055,b17001c055_moe,b17001c056,b17001c056_moe,b17001c057,b17001c057_moe,b17001c058,b17001c058_moe,b17001c059,b17001c059_moe
MN19,Turtle Bay-East Midtown,105,138,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,105,138,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,105,138,0,48,0,48,0,48,0,48,0,48,0,48,105,138,0,48,0,48,0,48,0,48,0,48,0,48
MN20,Murray Hill-Kips Bay,15,46,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,15,46,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,15,46,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,15,46,0,42,0,42
MN21,Gramercy,82,98,12,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,39,0,34,0,34,0,34,70,96,36,50,15,40,0,34,0,34,0,34,0,34,0,34,0,34,0,34,21,45,0,34,0,34,0,34,0,34,34,62,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,34,62,0,34,0,34
MN22,East Village,75,112,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,75,112,42,53,0,40,0,40,0,40,0,40,0,40,0,40,15,45,0,40,23,50,4,39,0,40,0,40,0,40,33,81,16,64,0,40,0,40,0,40,0,40,0,40,0,40,5,42,0,40,12,42,0,40,0,40,0,40
MN23,West Village,130,130,13,57,13,57,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,13,57,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,117,130,105,129,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,105,129,0,56,0,56,0,56,0,56,12,58,12,58,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56
MN24,SoHo-TriBeCa-Civic Center-Little Italy,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
MN25,Battery Park City-Lower Manhattan,28,44,14,45,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,14,45,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,14,45,0,42,0,42,0,42,14,41,1,38,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,1,38,0,42,0,42,0,42,0,42,13,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,13,44,0,42,0,42,0,42,0,42
MN27,Chinatown,266,231,256,230,130,149,0,44,0,44,38,65,0,44,18,49,0,44,50,83,16,48,0,44,0,44,8,45,0,44,0,44,126,107,0,44,0,44,0,44,18,49,0,44,0,44,59,70,0,44,22,48,0,44,27,50,0,44,0,44,10,43,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,10,43,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,5,43,5,43,0,44
MN28,Lower East Side,318,188,63,71,21,58,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,21,58,0,56,0,56,42,65,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,10,57,0,56,23,62,9,56,0,56,255,181,200,166,0,56,0,56,15,59,0,56,0,56,0,56,42,85,14,58,73,100,0,56,33,75,23,65,0,56,55,67,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,8,54,0,56,0,56,47,68,0,56
MN31,Lenox Hill-Roosevelt Island,59,110,59,110,31,72,0,53,0,53,0,53,0,53,0,53,0,53,31,72,0,53,0,53,0,53,0,53,0,53,0,53,28,68,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,28,68,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53
MN32,Yorkville,30,56,17,55,17,55,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,17,55,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,13,51,13,51,0,50,0,50,0,50,0,50,0,50,0,50,0,50,13,51,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50
MN33,East Harlem South,128,108,29,55,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,29,55,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,11,50,0,50,0,50,18,55,99,104,24,53,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,13,51,0,50,0,50,11,51,75,84,0,50,0,50,0,50,0,50,0,50,12,51,13,52,18,55,11,51,21,49,0,50,0,50,0,50
MN34,East Harlem North,251,168,10,48,7,47,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,7,47,0,50,0,50,0,50,3,48,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,3,48,0,50,0,50,0,50,241,168,169,132,0,50,0,50,0,50,16,54,16,54,30,56,0,50,0,50,0,50,28,53,79,83,0,50,0,50,72,75,0,50,15,52,0,50,0,50,0,50,0,50,18,54,0,50,14,52,14,53,11,49,0,50,0,50
MN35,Washington Heights North,94,76,29,57,16,55,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,16,55,0,52,0,52,13,54,0,52,0,52,0,52,0,52,0,52,0,52,13,54,0,52,0,52,0,52,0,52,0,52,0,52,65,71,43,58,0,52,0,52,18,56,0,52,0,52,0,52,0,52,9,51,7,52,9,51,0,52,0,52,0,52,22,53,0,52,0,52,0,52,0,52,0,52,0,52,13,53,0,52,0,52,0,52,0,52,0,52,9,51
MN36,Washington Heights South,700,390,418,322,234,257,0,56,0,56,37,78,37,78,0,56,0,56,48,91,33,73,0,56,0,56,0,56,63,92,16,58,184,116,0,56,0,56,0,56,0,56,0,56,0,56,27,69,35,75,12,56,18,60,43,84,37,67,12,56,282,198,139,118,13,57,0,56,0,56,0,56,0,56,0,56,0,56,35,77,33,72,18,62,14,57,0,56,26,68,143,111,13,57,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,61,89,13,57,24,66,32,76
MN40,Upper East Side-Carnegie Hill,214,175,21,55,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,21,55,0,52,0,52,0,52,0,52,0,52,0,52,0,52,5,52,0,52,0,52,0,52,16,55,0,52,193,174,45,72,0,52,0,52,0,52,0,52,0,52,0,52,0,52,13,56,32,70,0,52,0,52,0,52,0,52,148,134,35,73,0,52,0,52,0,52,0,52,0,52,0,52,0,52,43,69,15,56,0,52,0,52,55,87
MN50,Stuyvesant Town-Cooper Village,13,24,13,24,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,13,24,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,13,24,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
MN99,park-cemetery-etc-Manhattan,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
QN01,South Jamaica,327,319,185,274,91,136,0,46,0,46,0,46,0,46,0,46,0,46,57,87,0,46,0,46,34,71,0,46,0,46,0,46,94,150,0,46,0,46,0,46,75,147,0,46,0,46,0,46,19,54,0,46,0,46,0,46,0,46,0,46,142,148,86,115,0,46,0,46,0,46,0,46,0,46,0,46,0,46,66,111,20,55,0,46,0,46,0,46,0,46,56,81,21,56,0,46,19,54,0,46,0,46,0,46,0,46,0,46,16,51,0,46,0,46,0,46,0,46
QN02,Springfield Gardens North,12,32,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,12,32,12,32,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,12,32,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31
QN03,Springfield Gardens South-Brookville,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
QN05,Rosedale,35,49,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,35,49,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,35,49,21,47,0,35,0,35,0,35,0,35,0,35,14,38,0,35,0,35,0,35,0,35,0,35,0,35
QN06,Jamaica Estates-Holliswood,189,166,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,189,166,34,50,0,36,0,36,0,36,0,36,0,36,0,36,0,36,5,35,21,47,8,36,0,36,0,36,0,36,155,139,42,54,0,36,0,36,0,36,0,36,22,49,23,41,13,38,14,40,24,42,17,42,0,36,0,36
QN07,Hollis,100,97,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,100,97,73,74,0,36,0,36,10,38,0,36,0,36,0,36,0,36,0,36,63,67,0,36,0,36,0,36,0,36,27,46,0,36,0,36,10,38,0,36,0,36,0,36,0,36,0,36,17,43,0,36,0,36,0,36,0,36
QN08,St. Albans,174,156,35,78,35,78,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,35,78,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,139,148,15,62,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,15,62,124,147,0,59,0,59,0,59,19,61,0,59,0,59,0,59,0,59,83,103,0,59,22,62,0,59,0,59
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8,37,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,8,37,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,8,37,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,8,37,0,36,0,36
QN12,Hammels-Arverne-Edgemere,153,165,47,85,15,44,0,38,15,44,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,32,63,17,45,0,38,0,38,0,38,0,38,0,38,0,38,15,44,0,38,0,38,0,38,0,38,0,38,106,146,57,83,0,38,7,39,0,38,0,38,0,38,0,38,0,38,18,50,0,38,9,40,23,51,0,38,0,38,49,76,8,40,0,38,0,38,0,38,0,38,0,38,16,48,0,38,0,38,7,39,18,45,0,38,0,38
QN15,Far Rockaway-Bayswater,133,129,44,65,29,51,0,46,0,46,15,49,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,14,48,0,46,15,48,0,46,0,46,15,48,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,89,103,89,103,0,46,0,46,0,46,0,46,0,46,0,46,0,46,39,62,23,56,27,51,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46
QN17,Forest Hills,139,156,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,139,156,69,129,36,86,0,64,0,64,0,64,0,64,0,64,0,64,33,83,0,64,0,64,0,64,0,64,0,64,70,109,70,109,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64
QN18,Rego Park,53,53,8,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,8,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,8,34,45,52,21,38,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,37,9,35,0,34,0,34,24,41,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,10,36,14,39,0,34,0,34
QN19,Glendale,118,81,8,44,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,8,44,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,8,44,0,43,0,43,110,81,34,51,9,44,0,43,0,43,3,42,0,43,0,43,0,43,0,43,18,50,4,42,0,43,0,43,0,43,76,71,0,43,0,43,0,43,0,43,0,43,4,42,0,43,8,43,49,65,0,43,0,43,15,50,0,43
QN20,Ridgewood,190,146,13,58,7,55,0,56,7,55,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,6,55,0,56,0,56,0,56,6,55,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,177,145,96,80,0,56,0,56,6,56,0,56,0,56,0,56,0,56,27,66,47,72,0,56,0,56,16,57,0,56,81,98,0,56,0,56,0,56,0,56,0,56,12,57,12,57,0,56,34,63,0,56,23,63,0,56,0,56
QN21,Middle Village,20,58,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,20,58,10,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,10,52,0,51,0,51,0,51,0,51,10,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,10,52,0,51,0,51,0,51,0,51,0,51
QN22,Flushing,691,366,253,242,150,147,0,54,0,54,54,94,0,54,0,54,22,63,39,78,25,64,0,54,1,53,9,54,0,54,0,54,103,125,27,64,0,54,0,54,59,81,0,54,0,54,0,54,17,57,0,54,0,54,0,54,0,54,0,54,438,274,179,164,0,54,0,54,0,54,0,54,0,54,47,82,21,62,23,61,43,80,45,77,0,54,0,54,0,54,259,144,29,73,0,54,0,54,0,54,2,52,47,82,0,54,53,75,55,79,73,71,0,54,0,54,0,54
QN23,College Point,116,115,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,116,115,55,91,0,34,0,34,0,34,0,34,33,61,0,34,0,34,0,34,0,34,22,45,0,34,0,34,0,34,61,78,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,19,44,42,53,0,34,0,34
QN25,Corona,405,336,17,50,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,17,50,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,17,50,0,44,0,44,0,44,0,44,388,329,208,195,0,44,0,44,17,50,0,44,0,44,0,44,27,60,58,101,16,51,50,68,40,62,0,44,0,44,180,157,0,44,0,44,24,57,16,50,0,44,0,44,0,44,50,70,0,44,24,56,66,73,0,44,0,44
QN26,North Corona,582,442,299,291,175,182,0,45,12,46,13,46,0,45,0,45,31,51,19,50,85,115,0,45,15,48,0,45,0,45,0,45,124,120,21,52,0,45,12,46,0,45,0,45,0,45,78,79,0,45,13,46,0,45,0,45,0,45,0,45,283,270,231,210,28,61,0,45,0,45,0,45,0,45,0,45,10,47,45,84,46,57,77,86,0,45,25,56,0,45,52,76,14,49,0,45,0,45,0,45,0,45,0,45,22,48,0,45,16,50,0,45,0,45,0,45,0,45
QN27,East Elmhurst,66,96,10,35,10,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,10,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,56,95,37,67,0,34,0,34,0,34,0,34,0,34,0,34,0,34,37,67,0,34,0,34,0,34,0,34,0,34,19,44,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,19,44,0,34,0,34,0,34
QN28,Jackson Heights,368,245,117,99,39,79,21,75,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,18,70,0,66,0,66,0,66,78,89,0,66,0,66,0,66,0,66,0,66,34,74,0,66,0,66,0,66,34,82,10,66,0,66,0,66,251,193,156,147,49,101,0,66,0,66,0,66,0,66,0,66,8,66,15,69,0,66,56,83,16,66,0,66,12,68,95,89,0,66,0,66,0,66,0,66,0,66,0,66,45,84,19,69,0,66,0,66,8,66,0,66,23,69
QN29,Elmhurst,149,124,91,99,41,67,0,60,0,60,35,67,0,60,0,60,0,60,0,60,6,60,0,60,0,60,0,60,0,60,0,60,50,82,0,60,0,60,20,65,30,76,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,58,95,58,95,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,58,95,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60
QN30,Maspeth,86,79,11,47,11,47,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,11,47,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,75,77,56,72,0,45,0,45,0,45,0,45,0,45,0,45,6,44,0,45,38,72,6,44,6,44,0,45,0,45,19,47,14,48,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,5,44,0,45,0,45
QN31,Hunters Point-Sunnyside-West Maspeth,128,100,21,65,21,65,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,21,65,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,107,94,69,86,0,56,0,56,0,56,0,56,0,56,28,71,0,56,0,56,0,56,0,56,11,58,30,72,0,56,38,69,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,18,63,20,63,0,56,0,56
QN33,Cambria Heights,125,102,13,46,13,46,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,13,46,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,112,101,86,92,0,43,0,43,0,43,0,43,0,43,0,43,0,43,2,42,47,69,0,43,0,43,23,50,14,47,26,60,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,26,60,0,43
QN34,Queens Village,161,138,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,161,138,106,108,23,67,0,56,0,56,0,56,0,56,0,56,14,58,14,58,0,56,55,81,0,56,0,56,0,56,55,72,0,56,0,56,0,56,0,56,0,56,0,56,19,64,0,56,0,56,13,57,0,56,23,65,0,56
QN35,Briarwood-Jamaica Hills,126,106,28,54,3,46,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,3,46,0,47,0,47,25,54,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,25,54,0,47,0,47,0,47,98,102,49,68,8,48,0,47,0,47,0,47,0,47,0,47,27,53,0,47,0,47,0,47,14,49,0,47,0,47,49,64,0,47,0,47,0,47,0,47,0,47,12,50,13,49,0,47,0,47,24,50,0,47,0,47,0,47
QN37,Kew Gardens Hills,55,60,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,55,60,30,47,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,15,44,15,43,0,40,0,40,0,40,25,55,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,25,55,0,40,0,40
QN38,Pomonok-Flushing Heights-Hillcrest,77,81,10,38,5,36,0,37,0,37,0,37,0,37,0,37,0,37,5,36,0,37,0,37,0,37,0,37,0,37,0,37,5,36,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,5,36,0,37,0,37,0,37,67,81,42,69,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,33,68,9,40,0,37,0,37,0,37,25,55,0,37,0,37,0,37,0,37,0,37,0,37,13,41,0,37,0,37,12,40,0,37,0,37,0,37
QN41,Fresh Meadows-Utopia,18,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,18,33,6,26,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,6,26,0,27,0,27,12,30,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,12,30,0,27,0,27,0,27,0,27
QN42,Oakland Gardens,9,35,9,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,9,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,9,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN43,Bellerose,144,153,38,66,38,66,0,34,0,34,0,34,38,66,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,106,142,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,106,142,0,34,0,34,0,34,0,34,0,34,0,34,0,34,42,67,0,34,0,34,0,34,64,87,0,34
QN44,Glen Oaks-Floral Park-New Hyde Park,127,113,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,127,113,84,76,0,32,0,32,0,32,25,50,0,32,0,32,0,32,42,59,17,39,0,32,0,32,0,32,0,32,43,54,0,32,0,32,0,32,0,32,0,32,0,32,24,51,0,32,0,32,19,32,0,32,0,32,0,32
QN45,Douglas Manor-Douglaston-Little Neck,19,43,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,19,43,19,43,0,34,0,34,0,34,0,34,0,34,0,34,0,34,19,43,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
